timestamp,ax,ay,az,gx,gy,gz,alt,temp
1765524055000,0.32,0.09,0.04,-0.82,-0.76,-0.27,15.40,29.40
1765524055000,0.50,0.51,-0.12,0.89,0.17,-0.25,98.80,32.00
1765524055000,-0.71,-0.71,-0.08,0.85,0.64,-0.11,29.40,33.90
1765524055000,0.50,0.75,0.33,-0.67,0.70,-0.55,24.20,25.20
1765524055000,0.06,0.46,-0.28,0.30,-0.81,0.78,62.70,27.10
1765524055000,-0.19,0.15,0.10,0.99,0.42,-0.01,96.90,32.20
1765524055000,-0.20,-0.87,0.09,0.96,-0.46,0.55,38.60,25.50
1765524056000,0.30,0.19,0.90,0.00,0.16,-0.68,55.50,32.50
1765524056000,0.30,-0.73,0.05,0.49,0.58,0.32,22.20,28.90
1765524056000,-1.00,0.32,0.90,0.42,0.83,0.12,51.40,31.30
1765524056000,-0.23,0.75,-0.40,0.32,0.30,0.98,93.70,31.00
1765524056000,0.17,0.27,0.13,0.85,0.11,-0.32,96.00,29.10
1765524056000,-0.05,-0.82,0.90,-0.95,0.02,0.64,24.50,25.20
1765524056000,-0.52,-0.65,-0.55,-0.68,-0.01,0.11,24.70,32.70
1765524056000,-0.13,-0.41,0.09,-0.83,-0.43,0.98,67.80,27.60
1765524056000,0.25,0.91,-0.36,-0.64,-0.89,-0.76,42.90,30.80
1765524056000,0.94,0.71,-0.36,-0.03,0.35,0.09,19.90,33.30
1765524056000,-0.04,-0.56,0.67,0.96,0.56,0.67,37.30,34.50
1765524056000,0.78,-0.66,-0.88,0.88,-0.68,-0.58,91.40,25.90
1765524056000,0.85,0.78,-0.03,0.96,0.55,0.26,65.50,29.90
1765524056000,-0.03,-0.29,-0.54,-0.68,0.80,-0.54,56.70,27.80
1765524056000,-0.58,-0.13,0.76,0.50,-0.46,0.01,94.50,28.20
1765524056000,0.35,0.58,-0.80,0.67,0.52,-0.13,2.80,28.80
1765524056000,-0.83,0.25,-0.14,0.24,-0.49,-0.07,7.40,25.00
1765524056000,0.64,-0.28,0.32,-0.04,-0.30,-0.48,12.50,31.50
1765524056000,0.39,0.01,-0.85,0.45,0.55,0.61,37.70,34.00
1765524056000,-0.29,0.50,-0.90,-0.77,0.89,0.90,71.30,25.60
1765524057000,0.16,-1.00,-0.17,0.19,-0.07,0.57,62.00,30.80
1765524057000,0.81,0.52,0.54,-0.96,0.56,-0.69,26.90,34.50
1765524057000,-0.15,-0.16,-0.60,-0.60,0.97,0.70,8.20,31.80
1765524057000,-0.28,-0.56,-0.56,-0.87,-0.65,0.57,97.10,30.10
1765524057000,0.09,-0.46,-0.78,-0.97,0.63,-0.58,1.30,29.50
1765524057000,0.47,0.19,0.49,0.03,0.51,0.70,55.10,33.80
1765524057000,-0.46,0.91,-0.72,-0.96,0.13,-0.38,47.20,28.70
1765524057000,0.07,-0.32,0.50,-0.06,0.78,0.22,24.50,33.70
1765524057000,0.28,-0.33,-0.58,-0.08,-0.38,-0.93,43.70,25.90
1765524057000,0.27,0.38,0.12,-0.70,-0.40,-0.37,21.80,31.60
1765524057000,-0.93,0.98,-0.30,-0.28,-0.88,-0.05,16.20,26.90
1765524057000,0.63,-0.36,-0.87,-0.07,0.86,-0.90,18.10,26.50
1765524057000,-0.70,0.75,0.59,-0.56,0.83,0.48,65.30,31.20
1765524057000,-0.14,0.17,-0.08,-0.02,0.81,-0.38,36.40,29.00
1765524057000,-0.88,-0.65,0.64,-0.76,-0.18,0.26,89.60,34.70
1765524057000,0.91,0.09,-0.09,0.29,-0.28,-0.28,19.60,30.40
1765524057000,0.99,0.55,-0.02,0.82,0.03,0.03,4.40,29.10
1765524057000,-0.80,-0.12,0.91,0.53,0.02,0.56,24.50,26.40
1765524057000,0.43,-0.90,0.39,-0.75,-0.12,-0.65,17.40,28.10
1765524057000,-0.04,-0.35,0.61,0.20,-0.11,0.09,57.40,33.90
1765524058000,-0.83,-0.76,-0.77,-0.28,0.27,-0.80,56.60,29.80
1765524058000,0.08,0.57,-0.47,-0.89,0.13,-0.01,72.50,25.80
1765524058000,0.09,-0.84,-0.67,0.97,-0.49,0.60,58.10,25.00
1765524058000,-0.75,0.42,-0.80,0.15,-0.97,0.47,75.60,27.00
1765524058000,0.71,0.79,-0.07,-0.49,0.99,-0.89,15.10,31.00
1765524058000,0.68,-0.96,-0.77,-0.66,0.03,0.48,84.20,31.40
1765524058000,0.17,-0.72,0.14,0.20,0.88,-0.05,2.00,26.30
1765524058000,0.89,-0.59,-0.20,0.92,0.88,0.88,36.50,26.10
1765524058000,0.68,-0.90,0.62,0.19,-0.79,-0.35,57.90,33.90
1765524058000,-0.78,-0.98,0.75,0.25,0.03,-0.82,4.20,32.20
1765524058000,-0.54,0.56,-0.08,0.86,-0.97,0.13,59.90,34.20
1765524058000,0.54,-0.68,0.36,-0.06,-0.80,0.01,80.50,29.00
1765524058000,-0.37,0.20,-0.88,-0.16,0.37,0.43,62.60,30.90
1765524058000,0.46,-0.99,-0.15,-0.99,-0.81,-0.21,77.30,26.70
1765524058000,0.87,-0.83,-0.97,0.90,0.30,0.55,33.40,28.60
1765524058000,0.39,-0.30,0.30,0.11,0.24,-0.12,25.20,33.70
1765524058000,-0.92,-0.36,-0.76,-0.03,-0.93,-0.98,65.70,25.50
1765524058000,-0.97,-0.06,-0.42,0.75,0.73,0.83,14.40,31.00
1765524058000,-0.99,0.00,0.50,-0.17,-0.45,-0.64,52.00,29.60
1765524059000,0.06,-0.50,-0.43,0.82,-0.10,-0.39,92.20,30.00
1765524059000,0.25,0.46,0.48,-0.15,0.48,-0.95,14.20,25.30
1765524059000,-0.01,0.53,-0.22,-0.28,-0.12,0.75,38.40,33.90
1765524059000,-0.25,-0.14,0.73,-0.18,0.22,-0.55,42.80,33.00
1765524059000,-0.53,-0.15,0.63,0.38,0.47,-0.15,18.80,27.40
1765524059000,0.83,0.36,-0.39,-0.17,0.41,0.56,18.60,34.20
1765524059000,0.09,-0.83,-0.84,0.97,0.92,-1.00,43.90,26.90
1765524059000,-0.14,0.64,0.01,0.60,-0.91,0.29,54.10,30.60
1765524059000,-0.86,-0.44,0.94,0.13,-0.07,0.35,53.80,32.60
1765524059000,-0.29,0.99,0.11,0.65,0.07,-0.03,70.90,26.60
1765524059000,-0.34,0.26,0.66,-0.90,0.26,-0.95,22.90,31.50
1765524059000,0.21,0.30,-0.23,0.30,-0.89,-0.82,93.80,27.60
1765524059000,-0.74,-0.15,-0.09,0.19,-0.80,-0.71,74.70,29.30
1765524059000,0.81,-0.90,0.60,-0.12,0.08,-0.30,45.70,27.60
1765524059000,0.96,0.75,0.37,-0.26,0.32,0.66,99.10,30.30
1765524059000,-0.51,-0.31,0.35,-0.40,-0.61,-0.75,83.80,26.80
1765524059000,0.10,-0.18,0.37,-0.18,0.11,-0.63,87.80,29.40
1765524059000,-0.53,-0.62,-0.15,0.07,-0.40,-0.06,63.40,25.80
1765524059000,-0.31,0.23,-0.65,-0.99,-0.59,0.78,45.40,29.20
1765524059000,-0.53,0.41,0.03,-0.61,0.66,-0.07,85.70,32.70
1765524060000,0.75,0.46,0.11,-0.61,0.35,0.89,3.50,28.50
1765524060000,0.80,0.20,-0.58,0.92,0.66,-0.72,35.30,28.50
1765524060000,0.03,0.88,-0.64,0.45,0.66,-0.58,78.70,31.60
1765524060000,0.35,-0.58,-0.95,0.02,-0.12,-0.86,93.10,26.50
1765524060000,0.60,-0.58,-0.94,-0.52,0.84,-0.58,98.30,26.60
1765524060000,0.14,0.77,-0.40,-0.19,0.58,-0.87,26.80,31.10
1765524060000,-0.99,-0.43,0.58,0.20,-0.49,-0.02,28.60,33.70
1765524060000,-0.08,-0.57,-0.11,0.32,-0.91,-0.80,94.80,31.90
1765524060000,-0.86,0.06,0.69,0.50,0.00,0.52,86.60,26.50
1765524060000,-0.18,0.27,-0.52,-0.60,0.40,-0.32,25.30,34.40
1765524060000,0.25,-0.88,-0.86,0.77,-0.38,-0.48,31.60,30.40
1765524060000,-0.53,-0.95,-0.61,-0.44,0.77,0.39,17.70,34.10
1765524060000,-0.55,0.47,0.42,0.46,-0.49,0.60,51.30,28.30
1765524060000,-0.13,0.13,0.73,0.80,0.81,0.79,62.60,30.90
1765524060000,0.91,0.92,0.88,-0.95,-0.56,0.04,75.90,29.30
1765524060000,0.09,0.50,-0.49,-0.14,-0.11,-0.72,62.90,28.50
1765524060000,0.27,0.23,-0.67,0.31,-0.16,0.46,86.40,27.30
1765524060000,-0.89,0.90,-0.45,0.44,0.69,-0.19,80.30,26.20
1765524060000,-0.27,0.91,0.17,-0.31,-0.53,-0.72,26.40,30.60
1765524060000,0.79,0.15,0.94,-0.32,-0.04,0.76,40.30,27.30
1765524061000,-0.01,0.88,0.54,0.35,-0.14,0.71,45.90,34.70
1765524061000,0.61,-0.34,-0.58,-0.18,0.48,0.97,79.40,32.30
1765524061000,0.41,0.11,0.95,0.88,0.39,-0.41,9.70,32.00
1765524061000,0.75,-0.09,0.39,-0.29,-0.81,-0.06,4.60,26.90
1765524061000,-0.17,0.53,-0.94,0.69,0.24,-0.83,66.70,28.70
1765524061000,-0.16,-0.39,0.19,0.84,-0.90,0.13,55.70,30.10
1765524061000,0.76,0.52,0.40,0.15,-0.88,-0.63,33.80,28.90
1765524061000,-0.20,-0.23,-0.90,-0.48,0.71,-0.44,72.30,25.60
1765524061000,-0.91,0.29,0.76,-0.15,0.47,0.95,72.20,28.10
1765524061000,-0.92,-0.59,-0.85,-0.82,0.06,0.24,17.00,33.20
1765524061000,-0.71,-0.38,0.50,-0.59,-0.49,-0.12,93.20,33.30
1765524061000,0.65,0.42,0.35,-0.12,0.50,-0.42,9.50,26.20
1765524061000,0.88,-0.77,0.97,0.35,-0.82,-0.28,71.80,27.60
1765524061000,0.13,-0.15,-0.56,-0.80,0.61,0.66,65.40,34.00
1765524061000,-0.72,-0.96,0.83,-0.21,-0.08,0.15,16.30,25.90
1765524061000,-0.91,-0.50,-0.02,0.60,0.09,0.45,82.40,34.70
1765524061000,0.68,-0.79,0.84,0.38,-0.07,-0.46,96.40,30.90
1765524061000,0.39,0.60,0.31,-0.48,0.27,0.85,64.30,25.70
1765524061000,0.42,0.78,0.39,-0.66,-0.06,-0.46,19.60,30.50
1765524061000,0.04,-0.06,0.67,-0.87,0.91,0.91,6.20,30.90
1765524062000,0.65,-0.54,-0.51,-0.90,-0.48,-0.87,76.90,29.30
1765524062000,0.25,-0.48,0.96,-0.96,-0.62,0.91,51.20,33.00
1765524062000,0.69,-0.49,0.66,-0.85,0.05,0.62,7.10,25.90
1765524062000,-0.92,-0.62,0.75,0.51,-0.70,-0.63,11.00,29.70
1765524062000,-0.64,0.59,0.57,-0.12,0.24,-0.21,23.20,30.00
1765524062000,0.31,-0.72,-0.46,0.21,0.71,0.18,25.30,29.00
1765524062000,0.69,-0.80,0.56,-0.74,0.34,0.79,78.80,34.50
1765524062000,-0.83,0.63,-0.54,0.99,-1.00,0.09,14.60,28.60
1765524062000,-0.80,-0.44,-0.23,0.45,0.35,0.09,34.70,31.60
1765524062000,-0.11,0.53,0.40,-0.40,-0.76,0.93,75.20,34.30
1765524062000,0.65,0.08,0.72,0.00,-0.13,0.60,99.50,30.70
1765524062000,0.23,-0.59,-0.92,-0.25,0.50,0.07,46.40,32.10
1765524062000,0.63,-0.07,-0.32,-0.02,-0.98,0.67,51.60,29.30
1765524062000,-0.28,-0.92,-0.45,-0.04,-0.98,-0.93,44.20,31.70
1765524062000,-0.32,-0.86,-0.33,0.07,0.26,-0.86,76.40,25.10
1765524062000,-0.92,0.73,-0.72,0.58,-0.20,-0.08,68.10,29.30
1765524062000,0.85,0.01,-0.07,0.39,-0.80,0.61,73.40,34.30
1765524062000,0.70,0.89,0.41,0.24,0.49,0.83,49.10,26.70
1765524062000,0.49,0.11,0.24,-0.73,0.25,-0.59,62.80,28.30
1765524062000,0.66,-0.91,-0.56,-0.54,0.01,-0.23,44.10,28.90
1765524063000,0.31,-0.14,0.30,0.51,0.99,-0.83,99.60,27.10
1765524063000,0.58,0.38,-0.55,0.07,-0.27,0.37,47.60,32.50
1765524063000,-0.52,0.53,-0.98,0.25,0.94,0.83,21.10,31.00
1765524063000,0.92,-0.45,0.58,-0.55,-0.16,0.51,3.60,31.70
1765524063000,-0.63,0.19,0.19,-0.64,0.36,-0.33,11.00,34.40
1765524063000,0.57,0.55,0.54,0.83,-0.56,-0.70,35.80,29.40
1765524063000,0.35,0.60,0.70,0.29,-0.05,0.33,84.10,33.70
1765524063000,0.88,0.51,0.33,-0.76,0.02,0.69,59.20,28.90
1765524063000,-0.12,-0.37,0.28,0.76,0.30,-0.62,62.30,29.00
1765524063000,0.45,0.77,-0.77,0.90,0.59,0.81,63.40,34.50
1765524063000,-0.07,0.56,0.76,0.89,-0.11,0.70,87.60,27.90
1765524063000,0.21,0.61,-0.46,-0.76,-0.17,0.98,91.50,27.30
1765524063000,-0.39,-0.57,0.00,0.43,-0.67,-0.25,93.50,32.90
1765524063000,-0.48,0.58,0.21,-0.89,-0.09,0.55,45.80,28.70
1765524063000,0.12,0.87,0.26,0.53,0.57,0.54,78.30,32.80
1765524063000,-0.32,0.89,0.02,0.51,0.87,-0.82,82.60,25.00
1765524063000,-0.87,-0.22,-0.05,0.99,0.53,-0.69,13.00,25.50
1765524063000,0.41,-0.49,0.69,0.85,0.58,0.79,52.20,27.20
1765524063000,0.66,-0.52,0.76,0.23,0.54,0.59,55.40,27.20
1765524063000,0.48,-0.44,0.25,-0.13,-0.74,0.04,23.90,34.20
1765524064000,0.82,0.34,0.91,0.36,0.17,0.21,29.30,30.90
1765524064000,0.24,-0.86,0.96,-0.18,0.46,0.18,10.50,26.20
1765524064000,0.18,-0.19,0.88,-0.28,0.92,0.42,24.70,34.20
1765524064000,0.50,0.24,0.79,0.29,-0.72,0.70,72.10,31.30
1765524064000,0.04,-0.36,-0.01,0.74,0.37,0.44,78.50,31.10
1765524064000,0.11,0.81,0.43,-0.43,-0.01,-0.52,36.90,26.70
1765524064000,-0.19,0.09,-0.59,-0.27,-0.49,-0.12,76.50,30.40
1765524064000,0.65,-0.04,-0.17,0.45,-0.34,0.56,70.80,27.30
1765524064000,-0.80,0.59,-0.03,0.57,0.04,-0.66,97.00,31.70
1765524064000,-0.85,0.13,-0.76,0.14,0.14,0.45,48.30,34.50
1765524064000,-0.45,0.24,-0.31,-0.42,0.65,-0.66,56.40,33.20
1765524064000,-0.17,0.99,-0.73,0.49,0.55,0.36,2.40,27.70
1765524064000,-0.53,-0.27,-0.64,0.51,0.07,-0.94,27.00,27.20
1765524064000,0.20,-0.06,0.88,-0.66,0.92,-0.77,2.90,29.70
1765524064000,0.48,-0.50,-0.43,-0.35,-0.63,-0.78,14.70,27.00
1765524064000,-0.79,0.26,-0.79,0.29,-0.38,-0.54,25.60,26.00
1765524064000,0.19,-0.07,-0.87,-0.73,-0.49,-0.16,90.10,32.10
1765524064000,0.30,-0.58,0.57,0.22,-0.35,0.39,72.10,31.50
1765524064000,0.89,0.31,0.82,-0.74,0.05,0.29,34.60,32.80
1765524064000,-0.92,0.20,-0.93,-0.30,0.66,-0.84,13.20,28.70
1765524065000,-0.39,-0.02,-0.84,0.12,0.34,-0.30,23.60,26.60
1765524065000,0.12,0.45,-0.09,0.29,-0.16,-0.88,69.50,32.40
1765524065000,-0.05,-0.23,-0.48,-1.00,0.59,0.51,47.90,26.90
1765524065000,-0.29,-0.62,0.41,-0.63,-0.46,-0.26,82.60,31.70
1765524065000,0.24,-0.57,0.80,-0.42,0.13,0.68,62.60,32.70
1765524065000,0.13,0.17,0.06,0.98,-0.18,0.53,22.40,32.70
1765524065000,0.83,-0.24,0.78,-0.06,-0.73,-0.91,21.30,30.00
1765524065000,-0.53,0.54,-0.61,-0.46,0.80,-0.34,72.10,25.40
1765524065000,-0.39,0.01,0.14,0.74,-0.31,0.41,30.30,33.30
1765524065000,-0.42,-0.91,0.33,0.40,0.15,0.57,87.00,34.80
1765524065000,-0.67,-0.52,0.92,-0.87,-0.91,0.57,86.30,30.60
1765524065000,0.11,0.03,0.10,-0.08,0.21,0.84,14.80,33.20
1765524065000,-0.15,-0.37,0.08,0.07,0.56,-0.89,84.20,31.60
1765524065000,0.72,0.75,-0.41,-0.13,-0.16,0.29,13.70,26.70
1765524065000,0.29,-0.19,-0.18,0.38,-0.62,-0.02,74.60,25.20
1765524065000,-0.99,-0.91,0.46,0.22,0.93,-0.54,45.60,28.00
1765524065000,-0.39,0.64,0.37,-0.83,0.75,0.31,73.60,34.90
1765524065000,-0.42,0.95,0.39,0.42,-0.24,-0.24,21.20,25.50
1765524065000,0.10,-0.06,-0.05,0.48,0.44,-0.59,80.20,29.50
1765524065000,-0.50,0.48,-0.81,0.95,0.95,-0.73,22.60,30.60
1765524066000,0.91,0.15,-0.74,0.18,-0.53,0.62,1.80,25.50
1765524066000,0.09,0.57,-1.00,0.37,0.85,-0.88,49.40,34.50
1765524066000,-0.42,0.89,-0.56,-0.97,0.82,0.98,50.00,33.50
1765524066000,-0.01,-0.28,0.80,-0.54,-0.01,-0.94,85.40,29.30
1765524066000,0.22,-0.20,0.61,0.21,0.94,0.79,57.80,30.50
1765524066000,-0.12,0.78,0.92,-0.26,0.42,-0.14,56.90,25.10
1765524066000,-0.73,0.65,0.56,-0.90,0.64,-0.44,39.50,31.30
1765524066000,-0.20,0.27,0.09,0.32,0.34,0.15,97.50,25.80
1765524066000,0.96,0.36,0.29,0.42,-0.32,0.07,59.80,30.60
1765524066000,-0.62,0.42,-0.70,0.80,0.81,-1.00,78.10,25.80
1765524066000,0.17,-0.11,0.70,-0.19,-0.02,0.17,9.60,32.80
1765524066000,-0.55,0.57,0.10,0.31,-0.27,-0.63,93.90,27.10
1765524066000,0.74,-0.80,0.63,-0.58,0.27,0.13,35.00,31.50
1765524066000,-0.92,0.81,0.46,0.89,0.33,-0.21,34.90,30.00
1765524066000,0.69,-0.28,-0.16,-0.33,0.41,0.80,39.70,33.60
1765524066000,0.38,-0.40,-0.31,0.63,-0.03,-0.92,58.40,27.30
1765524066000,0.80,-0.01,-0.35,0.08,0.65,-0.84,82.50,32.30
1765524066000,0.49,0.23,0.14,-0.18,0.55,-0.85,68.40,32.60
1765524066000,-0.61,0.68,-0.05,0.81,0.49,-0.08,71.90,28.90
1765524067000,0.04,0.89,0.54,-0.98,0.49,0.38,62.50,28.00
1765524067000,0.89,-0.57,0.90,0.54,-0.89,0.67,67.90,31.00
1765524067000,-0.09,0.45,0.94,-0.54,0.13,-0.70,47.40,30.20
1765524067000,0.99,0.69,0.33,0.00,-0.87,-0.47,29.10,26.80
1765524067000,0.94,-0.55,-0.28,0.43,0.35,-0.03,2.50,27.40
1765524067000,-0.08,0.67,-0.69,0.03,0.35,-0.38,1.50,27.60
1765524067000,-0.92,0.61,-0.76,-0.27,0.92,-0.02,82.50,29.30
1765524067000,-0.81,0.11,0.95,-0.68,0.16,-0.14,95.00,26.00
1765524067000,0.31,-0.78,-0.95,-0.82,-0.28,0.83,34.20,26.60
1765524067000,0.50,0.25,0.72,-0.15,0.88,0.87,51.10,29.80
1765524067000,0.01,-0.13,-0.79,-0.55,0.37,0.98,78.80,30.60
1765524067000,0.09,0.83,0.41,-0.75,-0.79,-0.57,13.50,25.40
1765524067000,-0.82,-0.07,0.22,-0.58,-0.24,-0.84,35.80,27.60
1765524067000,0.42,0.30,0.12,0.30,-0.30,0.75,27.80,32.10
1765524067000,-0.85,-0.49,-0.84,0.52,-0.51,-0.96,6.10,30.90
1765524067000,0.39,-0.98,0.84,0.60,0.97,-0.28,26.40,26.50
1765524067000,0.17,0.86,-0.43,0.93,0.54,-0.84,57.10,34.60
1765524067000,0.46,-0.17,-0.74,-0.84,-0.89,-0.44,33.90,27.60
1765524067000,0.07,0.55,0.78,0.09,0.11,0.91,66.80,25.20
1765524067000,0.93,-0.96,0.62,0.43,-0.72,0.78,95.80,29.50
1765524068000,0.16,0.68,-0.10,-0.29,0.84,-0.38,91.90,33.20
1765524068000,-0.03,0.46,-0.49,0.08,0.54,0.42,53.40,26.40
1765524068000,-0.02,-0.35,0.23,0.61,-0.44,0.43,16.40,25.20
1765524068000,-0.01,-0.22,0.45,0.28,-0.91,-0.45,82.50,32.70
1765524068000,-0.77,0.16,0.00,0.59,0.30,-0.80,19.40,32.90
1765524068000,0.18,-0.55,-0.12,-0.28,0.39,0.74,83.80,33.90
1765524068000,-0.61,0.61,0.51,-0.52,-0.44,-0.33,45.00,30.60
1765524068000,-0.03,0.47,-0.64,-0.42,0.54,-0.39,33.60,32.80
1765524068000,0.29,-0.64,0.37,-0.89,-0.92,-0.17,99.10,27.60
1765524068000,-0.20,-0.21,0.99,-0.80,-0.47,-0.63,0.90,29.50
1765524068000,0.51,0.60,-0.55,-0.93,0.79,-0.05,31.50,27.90
1765524068000,0.94,0.51,-0.13,0.48,-0.87,0.75,47.80,34.40
1765524068000,-0.88,0.68,0.06,0.72,-0.49,-0.03,69.90,28.20
1765524068000,0.28,-0.02,0.52,0.33,-0.13,0.13,77.80,34.00
1765524068000,-0.74,-0.77,0.50,-0.95,-0.30,-0.35,43.40,26.60
1765524068000,-0.83,-0.26,0.17,0.82,-0.51,0.95,7.60,31.10
1765524068000,0.15,0.82,-0.66,0.67,-0.69,-0.15,45.10,30.90
1765524068000,0.35,0.55,-0.07,-0.78,-0.32,-0.77,56.50,34.40
1765524068000,0.99,0.15,-0.48,-0.31,0.80,-0.62,83.80,29.90
1765524068000,0.12,0.55,0.31,0.62,0.02,0.60,77.50,26.80
1765524069000,0.42,0.61,0.37,0.26,-0.54,0.88,48.50,33.10
1765524069000,-0.05,0.78,0.56,0.15,0.54,0.21,61.00,30.30
1765524069000,0.88,-0.86,0.74,0.20,-0.48,-0.88,87.00,26.70
1765524069000,0.19,0.53,-0.21,0.74,0.13,-0.94,59.20,25.80
1765524069000,0.68,-0.19,0.34,0.66,-0.79,-0.81,10.00,26.60
1765524069000,0.50,-0.44,-0.69,0.04,0.29,0.93,65.70,31.90
1765524069000,0.59,-0.69,0.89,0.64,0.96,-0.41,68.10,26.50
1765524069000,0.65,0.12,-0.59,-0.22,0.18,-0.67,68.60,28.80
1765524069000,-0.34,-0.80,0.57,-0.13,0.92,-0.43,95.50,29.20
1765524069000,-0.35,0.39,0.98,0.46,-0.16,-0.45,81.50,29.40
1765524069000,-0.62,-0.96,-0.92,-0.66,-0.84,-0.59,70.20,33.10
1765524069000,0.53,0.43,-0.41,-0.77,0.29,-0.02,81.40,29.70
1765524069000,-0.30,0.71,-0.65,-0.38,-0.72,0.42,55.60,29.50
1765524069000,-0.19,0.54,0.91,0.18,-0.91,-0.94,56.20,25.00
1765524069000,0.62,0.22,0.86,0.78,0.15,-0.12,31.10,27.00
1765524069000,0.84,0.23,-0.57,-0.35,-0.79,-0.91,81.20,29.30
1765524069000,0.80,0.99,0.06,0.60,0.42,-0.38,95.70,32.50
1765524069000,-0.83,0.48,-0.07,0.78,0.06,-0.93,57.80,31.90
1765524069000,-0.19,0.65,0.99,0.96,-0.95,-0.37,41.60,29.10
1765524069000,0.86,-0.88,-0.94,0.59,-0.79,0.71,40.20,30.40
1765524070000,0.70,-0.40,-0.34,-0.36,0.23,-0.76,84.00,34.20
1765524070000,0.24,-0.15,-0.30,-0.69,-0.07,-0.99,5.20,32.40
1765524070000,0.18,-0.97,0.23,-0.25,-0.34,0.39,41.70,30.20
1765524070000,0.03,0.75,0.63,0.25,0.46,0.66,23.10,31.90
1765524070000,-0.74,-0.51,0.33,0.01,-0.27,0.73,19.30,34.80
1765524070000,-0.89,-0.84,0.81,0.04,0.69,0.85,63.00,28.90
1765524070000,0.88,0.53,0.14,-0.45,-0.07,-0.17,25.90,34.60
1765524070000,-0.41,0.75,-0.27,0.57,0.41,-0.44,82.60,26.90
1765524070000,0.06,0.60,-0.79,0.31,-0.15,0.66,28.10,34.60
1765524070000,0.34,-0.38,-1.00,-0.45,0.99,0.83,89.40,33.80
1765524070000,0.36,-0.91,0.95,0.81,-0.08,-0.94,73.00,25.30
1765524070000,0.81,0.55,-0.39,-0.26,-0.88,-0.61,79.40,32.00
1765524070000,0.99,0.67,-0.99,-0.15,-0.15,-0.17,33.30,27.00
1765524070000,-0.03,-0.14,-0.73,-0.03,-0.31,0.22,23.70,25.50
1765524070000,-0.17,-0.68,0.87,0.75,-0.62,0.17,23.10,27.00
1765524070000,-0.28,-0.56,-0.06,-0.64,-0.17,-0.60,30.60,33.30
1765524070000,0.59,-0.40,0.20,-0.55,0.43,-0.47,81.70,34.20
1765524070000,0.39,-0.56,-0.11,0.60,0.66,-0.22,16.60,29.90
1765524070000,0.10,0.53,0.77,0.01,-0.78,0.60,7.30,29.60
1765524070000,-0.96,0.19,-0.17,-0.61,0.60,0.41,7.40,32.10
1765524071000,-0.99,0.94,0.16,-0.04,-1.00,-0.15,48.90,34.10
1765524071000,-0.18,0.30,-0.48,-0.52,-0.91,0.70,25.00,32.10
1765524071000,-0.25,0.79,0.72,-0.03,-0.09,-0.55,89.50,29.70
1765524071000,0.17,0.30,-0.14,-0.23,-0.28,0.61,14.80,32.30
1765524071000,0.07,-0.83,0.22,-0.41,-0.46,0.63,10.30,28.60
1765524071000,-0.07,0.07,0.85,-0.46,-0.23,0.87,67.80,30.20
1765524071000,0.18,-0.50,-0.99,0.61,-0.52,-0.04,40.80,31.50
1765524071000,-0.73,-0.06,0.94,-0.49,-0.93,-0.06,87.60,31.70
1765524071000,-0.37,0.98,-0.22,0.18,0.61,0.81,25.40,25.70
1765524071000,-0.60,0.91,-0.39,0.17,0.30,0.39,62.10,29.80
1765524071000,0.42,-0.78,0.61,0.42,-0.29,0.69,65.90,30.00
1765524071000,-0.84,-0.47,0.01,0.75,-0.01,0.77,44.20,31.30
1765524071000,0.28,-0.27,-0.19,-0.11,-0.94,-0.13,24.80,29.70
1765524071000,-0.21,-0.38,0.64,0.61,0.53,0.38,1.00,34.50
1765524071000,0.12,0.23,0.89,0.83,-0.07,-0.52,58.50,25.90
1765524071000,0.01,-0.62,-0.64,0.53,0.68,-0.69,91.60,34.60
1765524071000,0.04,0.49,0.37,0.10,0.88,0.86,70.90,26.90
1765524071000,-0.52,-0.74,0.81,-0.99,0.64,0.43,84.90,32.60
1765524071000,-0.34,-0.62,-0.88,0.59,-0.61,0.49,22.00,34.20
1765524071000,0.88,-0.43,-0.55,0.56,-0.60,0.13,40.40,29.40
1765524072000,-0.86,-0.07,-0.94,-0.97,-0.69,0.16,2.20,28.10
1765524072000,0.42,-0.97,-0.67,0.06,-0.02,-0.66,13.40,31.50
1765524072000,-0.76,0.46,0.24,-0.37,-0.04,-0.03,15.60,28.60
1765524072000,0.06,0.53,0.44,0.46,-0.33,0.00,29.00,33.10
1765524072000,0.93,-0.52,-0.64,-0.75,0.64,-0.89,25.60,25.60
1765524072000,0.66,-0.59,0.64,-0.35,-0.73,-0.01,3.00,25.40
1765524072000,-0.55,0.06,-0.33,-0.07,0.55,0.75,48.10,31.10
1765524072000,0.29,-0.75,-0.93,0.96,-0.23,-0.51,42.90,32.10
1765524072000,-0.50,-0.82,-0.52,-0.86,-0.71,-0.44,7.30,34.50
1765524072000,-0.50,-0.63,-0.88,-0.23,0.36,-0.58,8.10,28.40
1765524072000,0.01,0.01,0.79,-0.44,-0.24,-0.39,71.80,30.70
1765524072000,-0.62,-0.23,0.53,0.16,-0.21,0.35,33.90,27.90
1765524072000,0.53,0.87,-0.05,0.34,0.95,0.68,72.90,29.50
1765524072000,-0.94,0.42,-0.25,0.42,0.36,0.08,82.80,28.70
1765524072000,-0.91,-0.92,-0.06,-0.62,-0.79,0.64,39.50,30.90
1765524072000,-0.59,0.01,0.27,-0.28,0.88,-0.34,20.10,29.10
